mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,CMajor_count,DMajor_count,D#_Ebminor_count,D#_EbMajor_count,EMajor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,GMajor_count,G#/AbMajor_count,Aminor_count,AMajor_count,BMajor_count,Cminor_count,C#/Dbminor_count,C#/DbMajor_count,Eminor_count,Fminor_count,Gminor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,Dminor_count,G#/Abminor_count
ISFJ,SJ,ISFJ moment ,40QLpMT08pYgB8z8Tabhad,50,0.49098,0.148670913,0.60292,0.211115583,-7.23158,2.244514139,0.58,0.498569382,0.043684,0.023970401,0.290724114,0.305327811,0.177792,0.142636814,0.390912,0.235050643,116.55078,31.78003857,0.063715235,0.186307866,1,5,0,2,3,3,5,0,2,2,2,4,1,3,1,2,3,1,1,1,4,2,2,0
ISFJ,SJ,✦⋆𝑰𝑺𝑭𝑱 𝒃𝒚 𝑷𝑫𝑩⋆✦,23w73dNBGcSZ7VQQHRRJ8r,50,0.51564,0.172631584,0.499534,0.245258133,-8.78684,4.066467847,0.74,0.443087498,0.056022,0.049442807,0.431487112,0.36179898,0.207908,0.147888063,0.376456,0.235989733,117.53526,32.60822004,0.047299025,0.16114534,7,4,0,0,3,3,1,2,4,4,0,5,0,1,1,2,0,2,1,3,3,2,2,0
ISFJ,SJ,[ISFJ playlist],3jmg4RjdrUw0hUtNeG1NPN,9,0.544111111,0.206660013,0.557,0.200602841,-8.124333333,4.850364445,0.777777778,0.440958552,0.0468,0.026083184,0.42439,0.333337164,0.217,0.131770672,0.440111111,0.228219436,145.8348889,29.25188339,0.0529303,0.098097003,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
ISFJ,SJ,ISFJ,55Byrwij9DiDTyrCBiYs0L,41,0.587609756,0.156176643,0.569146341,0.203035288,-7.86402439,2.977183253,0.756097561,0.434769353,0.063968293,0.04766104,0.302588,0.301934777,0.119129268,0.070394994,0.521114634,0.277165561,130.790439,34.12866703,0.05417334,0.184370386,7,4,0,1,3,3,0,3,4,0,3,2,1,1,1,2,0,0,1,1,1,1,1,1
ISFJ,SJ,ISFJ playlist,79139OqElGwazQkHbyjYeM,21,0.528714286,0.119145349,0.53252381,0.225967613,-7.388047619,2.962695284,0.666666667,0.483045892,0.065714286,0.095934474,0.468960476,0.351643944,0.15257619,0.10816302,0.37337619,0.210435339,129.8166667,29.12388652,0.047102487,0.145934336,1,0,0,3,0,2,2,0,1,2,0,2,0,1,1,1,0,0,1,1,2,0,1,0
ISFJ,SJ,ESFJ x ISFJ,3o1PR1WvxkSZQt8peCzeLJ,50,0.6084,0.139270109,0.59194,0.187615805,-6.74948,2.154647414,0.88,0.328260723,0.081018,0.093008972,0.30997668,0.248655143,0.12985,0.06103319,0.423778,0.192755261,113.12938,28.75643593,0.000843761,0.005752337,5,4,0,2,3,4,1,2,4,3,0,5,7,0,1,2,0,1,0,0,3,2,1,0
ISFJ,SJ,<333,6zFpIDKTCFhNx95ZgwwRyA,33,0.588787879,0.128655246,0.477539394,0.226512061,-8.242636364,3.228159768,0.909090909,0.291937104,0.056148485,0.078767812,0.490011212,0.339513975,0.135966667,0.077558098,0.477878788,0.232215788,111.1443636,23.63817645,0.005045529,0.014877902,3,3,0,3,4,2,0,3,2,0,0,3,1,0,0,6,1,0,0,0,0,1,0,1
ISFJ,SJ,+ 𝗶𝘀𝗳𝗷,6CcD1XBJV5OjoSEciWy0Uf,47,0.698702128,0.106045707,0.831276596,0.093996231,-3.063680851,1.207071449,0.70212766,0.462267268,0.094519149,0.053459638,0.125685532,0.114466752,0.153744681,0.109682169,0.646553191,0.158305952,124.907,27.84436675,0.000843363,0.005702123,6,4,1,0,1,0,1,4,3,5,0,1,5,2,2,4,1,3,0,2,0,2,0,0
ISFJ,SJ,bad b isfj songs,05Zr41yxwLduqN5eBRYash,50,0.5371,0.138056961,0.55882,0.185305891,-7.77668,3.390965833,0.74,0.443087498,0.050116,0.022464197,0.4388434,0.333697096,0.165846,0.110954586,0.405216,0.222426373,131.05814,34.78696515,0.006067963,0.025941018,6,1,0,4,0,5,3,6,6,1,2,3,1,0,1,3,2,0,2,2,1,0,0,1
ISFJ,SJ,Mbti mitski because I am mentally ill,7kjajGlZkacQbDymISUXnF,16,0.452375,0.115443998,0.4399375,0.257474521,-9.95475,4.112052051,0.8125,0.403112887,0.0402375,0.015119077,0.376663706,0.410187357,0.10566875,0.023646472,0.35375625,0.250057148,115.0195,25.74293561,0.026123639,0.097097935,2,4,0,0,0,0,1,0,2,0,1,0,2,0,0,2,0,1,0,0,1,0,0,0
ISFJ,SJ,Mbti mitski because I am mentally ill,7kjajGlZkacQbDymISUXnF,16,0.452375,0.115443998,0.4399375,0.257474521,-9.95475,4.112052051,0.8125,0.403112887,0.0402375,0.015119077,0.376663706,0.410187357,0.10566875,0.023646472,0.35375625,0.250057148,115.0195,25.74293561,0.026123639,0.097097935,2,4,0,0,0,0,1,0,2,0,1,0,2,0,0,2,0,1,0,0,1,0,0,0
ISFJ,SJ,isfj // the defender,4jlZ5ehLh6sV1qrf0eef5K,50,0.58202,0.11087196,0.5734,0.186385381,-7.51114,2.531706088,0.74,0.443087498,0.057912,0.05102947,0.3959216,0.349767157,0.142818,0.089540732,0.406438,0.194065717,118.90022,31.56374185,0.024175275,0.110279576,9,7,0,2,3,3,1,2,6,0,2,2,1,2,2,0,1,2,0,2,2,1,0,0
ISFJ,SJ,isfj vibes,5iqfxwq1GuJNJT9EW0Ejtu,50,0.53696,0.147334959,0.529734,0.217708162,-8.1548,3.981753137,0.78,0.418451958,0.05037,0.045886298,0.3556342,0.32850201,0.173196,0.128908343,0.37089,0.222455828,121.71852,37.68407704,0.079577452,0.213781719,8,0,0,2,3,3,2,2,5,4,0,6,2,0,0,1,0,4,1,2,3,0,1,1
ISFJ,SJ,isfj behaviour ,5GCEK4qEqrKhGeegDc0eun,50,0.49404,0.155362113,0.53716,0.222372675,-8.251,3.660927539,0.82,0.388087934,0.04954,0.030465444,0.441977712,0.364664198,0.16174,0.100688795,0.37157,0.233297612,122.05506,32.3335719,0.0238414,0.085666623,7,4,0,1,0,5,5,0,6,2,0,6,1,0,0,5,0,1,1,2,4,0,0,0
ISFJ,SJ,isfj.,0VVDW18xQUnHnItoURaJnR,50,0.63646,0.131877681,0.68688,0.154338568,-6.16348,1.996269871,0.64,0.484873221,0.096012,0.105832782,0.11566068,0.126804282,0.203476,0.159508249,0.503562,0.200066582,118.89042,31.54406936,0.068426896,0.188157702,4,3,1,2,1,3,2,1,2,2,4,4,2,1,1,5,1,2,1,2,3,2,0,1
ISFJ,SJ,Isfj songs ★,3DSFeY3gxeM9IEtaYgWflc,27,0.507148148,0.170244102,0.502777778,0.193113823,-8.54762963,3.172799639,0.888888889,0.320256308,0.050011111,0.030353828,0.397381356,0.328599752,0.239566667,0.1638416,0.360940741,0.23049102,121.7588148,33.82160024,0.030041839,0.106136034,8,2,0,1,0,0,1,1,4,2,0,3,0,0,2,2,0,0,0,0,1,0,0,0
ISFJ,SJ,an isfj/infp thing,1bsOkzt9lsHXq5cOqbty4i,21,0.451,0.115186805,0.479466667,0.21998253,-9.469809524,5.025032404,0.619047619,0.497613352,0.043061905,0.026284472,0.410052381,0.343627782,0.156214286,0.140874278,0.211566667,0.185168897,121.0447143,24.22740142,0.292532782,0.372855403,2,3,0,2,0,0,1,0,1,0,2,1,1,0,1,0,1,2,0,0,3,0,1,0
ISFJ,SJ,sparrow,6cvyU8TyWwYySwUxLw0WvB,22,0.552227273,0.15775446,0.402936364,0.241898917,-11.96218182,4.834496228,0.909090909,0.294244943,0.050686364,0.028027492,0.447209,0.418354272,0.146786364,0.091130045,0.429663636,0.259141685,106.3696364,24.01515957,0.081964046,0.192127553,6,2,0,0,1,0,0,1,7,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
ISFJ,SJ,isfj,6J4L6aou7dw0ZnoHMpUicJ,22,0.492363636,0.17807156,0.409468182,0.245723641,-12.27404545,4.195903688,0.590909091,0.50323628,0.045181818,0.013584993,0.599053332,0.38267641,0.143504545,0.119594647,0.479954545,0.261464643,114.8898182,32.1078778,0.286990095,0.358029847,2,3,0,0,2,1,2,1,2,1,2,1,0,2,0,0,0,0,0,1,0,2,0,0
ISFJ,SJ,ꕥ Rory Gilmore Kinnie ꕥ,0P5VIZlRqMTgeCj4LzGMen,50,0.55976,0.123663559,0.487052,0.204417112,-9.50722,3.67139282,0.9,0.303045763,0.043162,0.022399343,0.540674,0.295906734,0.172766,0.156575187,0.423102,0.199291218,119.75378,26.52864089,0.005978676,0.024526756,12,7,0,0,6,4,1,0,4,0,1,3,5,1,1,3,0,0,1,0,1,0,0,0
ISFJ,SJ,[oc inspo] 🎭 Sticky Will,1NEkZPpMZSnaKxdSQkN519,50,0.5562,0.135635165,0.610354,0.241558519,-8.27472,4.089715698,0.54,0.503457434,0.078508,0.075307101,0.3653878,0.353838566,0.208936,0.152756689,0.420874,0.220787242,133.47448,29.52940014,0.043213636,0.161653527,2,3,0,1,2,1,2,1,4,4,6,1,0,3,2,7,2,1,3,1,1,3,0,0
ISFJ,SJ,ISFJ MixTAPE,5Yt7uajM6B6wW65pyUBKoo,50,0.57758,0.142862156,0.51718,0.220120642,-7.46526,3.964890511,0.74,0.443087498,0.065956,0.062112229,0.495797,0.348031236,0.179948,0.146364482,0.399962,0.207295911,116.06826,34.42710674,0.05021725,0.182544314,3,4,2,4,3,5,0,4,4,1,1,4,1,1,0,3,3,0,1,1,1,2,2,0
ISFJ,SJ,One Song for Every MBTI,5ng1bCMZzaUl7EcM6bR8Du,16,0.5585,0.153815907,0.72275,0.212512431,-5.5346875,3.22828063,0.6875,0.478713554,0.07046875,0.039429206,0.175511687,0.283724291,0.22528125,0.158850732,0.53470625,0.214267731,132.0555625,31.96529105,0.002625501,0.005992166,4,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1
ISFJ,SJ,- goin 105 at 1:05,1SZYT1P070H3FEV4baUtR6,50,0.7618,0.112793291,0.5952,0.126908452,-6.72092,2.080784044,0.56,0.501426536,0.155994,0.098776865,0.1795204,0.15998299,0.13711,0.064380176,0.424952,0.219096055,123.01838,29.38891234,9.89E-06,4.83E-05,5,2,0,0,1,1,3,2,1,4,1,2,4,1,3,6,1,4,2,6,0,1,0,0
ISFJ,SJ,Ashton,5l9aP50KIDjZAPcxbrJ5ye,50,0.5866,0.169458802,0.596054,0.22025838,-7.6579,4.066691456,0.52,0.50467205,0.065756,0.061173991,0.29055614,0.320972562,0.170698,0.121829805,0.496194,0.229889741,123.50342,29.16803029,0.085814615,0.24997966,5,4,2,0,2,2,1,2,2,2,6,0,2,2,1,3,1,4,0,0,2,5,1,1
ISFJ,SJ,"insensitive, overcommitted, unfocused",1FQec1G0dkdw2ji2U5LsFk,39,0.567794872,0.132973123,0.557487179,0.184502585,-7.450128205,2.250829896,0.871794872,0.338688428,0.062384615,0.054540982,0.344701564,0.300981029,0.139320513,0.118350864,0.360471795,0.172766124,125.7437949,31.06463021,0.035159849,0.144688382,5,2,0,1,3,6,0,1,7,3,0,5,0,1,0,0,0,0,0,0,1,4,0,0
ISFJ,SJ,goofy ahh isfj,6xnyGnEz5YC9aX7S421wa5,50,0.56698,0.14748566,0.67172,0.207270703,-8.61472,3.634732301,0.58,0.498569382,0.07415,0.081261358,0.247853702,0.281395859,0.187508,0.132581536,0.538828,0.232918067,125.61476,30.53574623,0.374486288,0.390947023,1,5,0,1,5,2,2,1,5,0,4,5,1,2,2,3,1,2,3,1,0,1,1,2
ISFJ,SJ,Re:Play,4igPBGdtDfqHVPvidF7F85,50,0.56248,0.176068892,0.63546,0.201459796,-6.1384,2.167694901,0.54,0.503457434,0.063406,0.039306231,0.27809878,0.29274379,0.17993,0.12700208,0.46438,0.242139938,126.12778,30.07807186,0.000116914,0.000578632,2,7,1,1,2,1,3,1,2,0,3,4,1,3,2,4,0,2,2,1,2,4,1,1
ISFJ,SJ,isfj,3BuaErnCavG8YJ0bMpvkS9,50,0.545693878,0.134010137,0.449122449,0.207750615,-7.444918367,3.073829322,0.93877551,0.242226071,0.054795918,0.056871833,0.565034694,0.287148739,0.149067347,0.086480237,0.399442857,0.188266947,124.695898,32.14991661,0.000548771,0.002770886,4,6,0,0,1,11,0,1,6,5,1,2,2,0,0,3,0,1,1,0,5,0,0,0
ISFJ,SJ,cries in control freak,2gCVyNWETYum9HZ0dNFf9c,50,0.54576,0.160361525,0.47673,0.199805906,-9.50306,3.226374957,0.8,0.404061018,0.045516,0.0267863,0.49679954,0.332226242,0.150356,0.107110578,0.371818,0.219736829,118.43386,27.90794861,0.051586446,0.168137464,10,6,0,1,5,3,3,0,3,2,0,4,3,1,1,2,0,1,0,3,1,0,1,0
ISFJ,SJ,ISFJ,23hZEnfONpQ02JeT0p0EYV,20,0.60785,0.129154854,0.5704,0.21630787,-8.8506,3.753466305,0.6,0.50262469,0.053195,0.037775047,0.53429,0.297886787,0.17667,0.132752457,0.7579,0.190328221,122.7664,37.30189864,0.099166043,0.231468778,3,2,0,1,0,2,1,1,1,1,0,0,0,0,0,1,0,3,0,0,0,3,0,1
ISFJ,SJ,🌻Day🌻,5umAI8yweKfvVoDToeMOpk,50,0.66798,0.123485022,0.57904,0.192094042,-6.28874,2.571514886,0.68,0.471212071,0.072034,0.071904065,0.3607204,0.260167282,0.176662,0.142110134,0.52954,0.232223257,116.6727,29.57142167,3.85E-05,0.000133051,5,5,1,2,3,6,2,3,3,3,4,1,3,0,2,0,1,0,1,0,0,3,1,1
ISFJ,SJ,ISFJ PLAYLIST,5P4ctVd4gXL6ngSIUBTEsw,50,0.5922,0.12027248,0.46218,0.175884318,-8.13972,2.916861523,0.86,0.350509833,0.064184,0.061199671,0.509212,0.33076824,0.147706,0.084278601,0.387018,0.191880832,117.11376,33.88179945,0.000861928,0.004406101,4,4,0,3,1,5,2,5,6,8,0,5,0,0,1,0,0,2,0,1,2,0,0,1
ISFJ,SJ,bb <3,32324niN3KYzSw1u5fRRRb,44,0.544818182,0.130801869,0.637068182,0.183021971,-7.882204545,3.009548174,0.636363636,0.4866071,0.046170455,0.036263144,0.195343964,0.255184414,0.212145455,0.157164567,0.458213636,0.193524204,126.28175,35.31916664,0.201377775,0.316895645,4,4,1,0,2,3,0,4,1,4,4,4,1,0,1,0,1,5,1,1,1,2,0,0
ISFJ,SJ,alexandra,7I8d4H11VYmM7R77qgencB,49,0.576530612,0.145211355,0.597136735,0.244963074,-7.496469388,4.344095879,0.734693878,0.446071286,0.064767347,0.048589661,0.290246851,0.309940464,0.190589796,0.135604878,0.442038776,0.205052177,124.3907755,29.01260844,0.000970282,0.005173702,6,3,1,3,1,3,3,1,2,9,1,2,2,0,0,3,1,0,4,0,1,0,2,1
ISFJ,SJ,japierdole,3lBPts58MbuKMsK9JSBW8n,50,0.485016,0.178769024,0.599072,0.250040238,-8.71366,4.270052481,0.82,0.388087934,0.049318,0.038545312,0.301425908,0.331034507,0.181816,0.136929032,0.36531,0.236091627,121.34484,27.22934351,0.293807866,0.329983813,5,8,0,3,1,4,0,2,7,1,1,2,2,0,0,4,0,0,1,1,2,3,1,2
