playlist_name,mbti,transfer_emb_0,transfer_emb_1,transfer_emb_2,transfer_emb_3,transfer_emb_4,transfer_emb_5,transfer_emb_6,transfer_emb_7,transfer_emb_8,transfer_emb_9,transfer_emb_10,transfer_emb_11,transfer_emb_12,transfer_emb_13,transfer_emb_14,transfer_emb_15,transfer_emb_16,transfer_emb_17,transfer_emb_18,transfer_emb_19,transfer_emb_20,transfer_emb_21,transfer_emb_22,transfer_emb_23,transfer_emb_24,transfer_emb_25,transfer_emb_26,transfer_emb_27,transfer_emb_28,transfer_emb_29,transfer_emb_30,transfer_emb_31,transfer_emb_32,transfer_emb_33,transfer_emb_34,transfer_emb_35,transfer_emb_36,transfer_emb_37,transfer_emb_38,transfer_emb_39,transfer_emb_40,transfer_emb_41,transfer_emb_42,transfer_emb_43,transfer_emb_44,transfer_emb_45,transfer_emb_46,transfer_emb_47,transfer_emb_48,transfer_emb_49,transfer_emb_50,transfer_emb_51,transfer_emb_52,transfer_emb_53,transfer_emb_54,transfer_emb_55,transfer_emb_56,transfer_emb_57,transfer_emb_58,transfer_emb_59,transfer_emb_60,transfer_emb_61,transfer_emb_62,transfer_emb_63,transfer_emb_64,transfer_emb_65,transfer_emb_66,transfer_emb_67,transfer_emb_68,transfer_emb_69,transfer_emb_70,transfer_emb_71,transfer_emb_72,transfer_emb_73,transfer_emb_74,transfer_emb_75,transfer_emb_76,transfer_emb_77,transfer_emb_78,transfer_emb_79,transfer_emb_80,transfer_emb_81,transfer_emb_82,transfer_emb_83,transfer_emb_84,transfer_emb_85,transfer_emb_86,transfer_emb_87,transfer_emb_88,transfer_emb_89,transfer_emb_90,transfer_emb_91,transfer_emb_92,transfer_emb_93,transfer_emb_94,transfer_emb_95,transfer_emb_96,transfer_emb_97,transfer_emb_98,transfer_emb_99,transfer_emb_100,transfer_emb_101,transfer_emb_102,transfer_emb_103,transfer_emb_104,transfer_emb_105,transfer_emb_106,transfer_emb_107,transfer_emb_108,transfer_emb_109,transfer_emb_110,transfer_emb_111,transfer_emb_112,transfer_emb_113,transfer_emb_114,transfer_emb_115,transfer_emb_116,transfer_emb_117,transfer_emb_118,transfer_emb_119,transfer_emb_120,transfer_emb_121,transfer_emb_122,transfer_emb_123,transfer_emb_124,transfer_emb_125,transfer_emb_126,transfer_emb_127
jus an esfj girlie𑣲⋆｡˚,ESFJ,-0.077599086,-0.5177132,0.079548195,0.0070285005,-0.0448274,-0.17839058,0.39354512,-0.35763097,0.32507214,0.13555345,0.24110791,0.11373886,-0.42495164,-0.008983048,-0.40480247,0.1613987,-0.39647996,-0.06086667,-0.16020663,-0.0007713386,0.2175251,0.21958756,-0.13429268,-0.16766962,0.44109112,0.45058388,0.18040776,0.10389404,0.011897552,0.03744812,-0.28871077,-0.0818441,0.3751099,0.541552,0.4103312,0.4312293,0.3769379,0.5419258,0.40239513,0.4286342,0.3203827,0.5476921,0.5270787,0.5604039,0.53783876,0.38020304,0.52363,0.42067906,0.47522688,0.5600762,0.35667148,0.4945962,0.41771823,0.24738626,0.5201866,0.5462018,0.47824982,0.65019405,0.4623274,0.37307775,0.3997526,0.42574555,0.27434775,0.6468686,-0.97166085,-1.6253624,-1.1332266,-1.0482044,-1.0296469,-1.9236637,-0.6461742,-1.0946186,-0.63571626,-1.9065535,-0.99275506,-1.9202645,-2.2530587,-1.3378904,-2.4298596,-0.88559604,-1.2492185,-1.5969621,-1.2909565,-0.91031915,-0.8814331,-0.5028996,-1.6297499,-1.7308286,-0.8910037,-1.2949991,-1.0506554,-0.7207244,-1.4791963,-0.9639068,-1.194438,-1.5992678,0.6742509,1.2304066,1.2918036,1.5472541,0.96321553,1.4098988,1.5062762,1.3554304,1.594782,1.2945809,1.5220548,1.9729239,1.1091245,0.7479143,0.4473514,1.4656231,0.98996514,1.0240736,0.86981463,2.1142685,1.1739199,0.9801949,1.2999862,0.8860037,1.8297033,1.7087157,1.6603827,1.1511854,0.92478836,1.2763357,0.42995155,2.658566
ESFJ Radio,ESFJ,0.074967295,-0.31502992,-0.08037844,-0.15326048,-0.38789603,0.44687492,-0.17903493,-0.11399491,0.18149772,0.9636625,0.7495847,0.09391891,0.23888835,-0.16233544,-0.31871662,0.0897794,-0.20259692,-1.0178418,-0.46472532,-0.54565763,-0.32631207,0.30097792,0.21507633,-0.33455792,0.04070426,0.28416863,-0.5375376,0.41510463,0.4362347,-0.33017498,-0.24226828,-0.8575372,0.28249,0.43576598,0.28683257,0.33909297,0.5453799,0.49380973,0.30434972,0.45038527,0.3353746,0.4362348,0.6180886,0.4717526,0.510879,0.34892285,0.43671685,0.3670073,0.47212118,0.58479255,0.3540026,0.34498212,0.30270678,0.33014932,0.7457758,0.50364363,0.44932175,0.7018886,0.46758145,0.35835174,0.31279033,0.36252317,0.37447092,0.517838,-0.5405017,-1.3924097,-0.6432548,-1.2959937,-2.0682352,-0.67366916,-1.328332,-1.1031461,-1.2610265,-0.29680878,-0.5998531,-1.0514992,-1.2299836,-0.7637119,-1.2396517,-0.7590172,-1.1977398,-2.0750198,-1.378947,-1.1803222,-0.83597165,-0.13692911,-1.2418456,-1.0589029,-1.5649906,-0.9684277,-1.3991768,-0.6410298,-0.3126374,-1.0248134,-1.2880303,-1.7806517,0.6293474,0.4711577,0.6823374,0.40958178,1.0111849,1.4372663,0.5267504,0.6069922,0.7119601,1.6952171,2.3025606,1.2965587,1.4153599,0.3927509,0.6995679,0.9731278,0.77190983,0.16844603,0.3870168,0.27476695,0.33364883,1.768872,1.773301,1.8034875,1.0178306,1.4365579,0.44478464,1.3814934,1.0053531,0.5867094,0.76847,0.96106505
esfj girl.,ESFJ,0.010384213,-0.4273098,0.074018724,-0.036448397,-0.11303384,-0.014309976,0.25073743,-0.3388993,0.2660185,0.31934074,0.3776657,0.11865214,-0.16678077,-0.04018503,-0.3136792,0.111779146,-0.36255103,-0.28099295,-0.28770512,-0.19163209,0.07962899,0.26467836,0.015798373,-0.10361623,0.26027742,0.28591833,0.0048244772,0.1616264,0.06619572,-0.0024506967,-0.30267224,-0.19290619,0.34018072,0.54391223,0.3494193,0.42411086,0.46312693,0.55821973,0.45112276,0.4020082,0.33045438,0.5218433,0.51890504,0.4800285,0.61282134,0.39272842,0.50345004,0.4605149,0.5619193,0.63253057,0.36745086,0.43407947,0.40231007,0.24556209,0.56838036,0.5346859,0.460576,0.7034414,0.5184696,0.41395885,0.45790854,0.45949012,0.3014634,0.64710236,-1.0499073,-1.6189439,-1.5887533,-1.3488041,-1.8690146,-1.817287,-0.9096881,-1.1619081,-0.87941056,-1.4512798,-1.0471102,-1.6049025,-1.9036305,-1.1140003,-2.2176495,-1.297492,-1.4320651,-2.2150736,-1.4759192,-1.2221119,-1.0995595,-0.4307907,-1.3794369,-1.7367584,-1.4811028,-1.4408709,-1.1150557,-0.6612024,-1.4791963,-1.4946895,-1.1046968,-1.5767678,0.96082747,0.96867007,1.0559481,1.12823,1.0339292,1.5243665,1.3665844,0.8446569,1.6172922,1.778083,1.7456651,1.6489531,1.6409019,0.80062366,0.5581622,1.5143489,1.3378443,1.038562,0.7937395,1.8334157,1.1739199,1.3183305,1.3493634,1.0542585,1.7067497,2.0133626,1.6603827,1.5107461,0.9109276,0.9372106,0.48827362,2.658566
esfj❤︎,ESFJ,-0.10616235,-0.50173444,-0.08840272,-0.124395,-0.06440168,-0.047792245,0.44691664,-0.3679919,0.27905205,0.27649647,0.056019105,-0.010330951,-0.46981472,-0.06499954,-0.4189005,0.1434528,-0.41607624,-0.11162487,-0.179949,-0.18465745,0.17393805,0.22865844,-0.25439438,-0.29264283,0.50930387,0.56905484,0.18981074,0.12280165,0.09462159,-0.077579804,-0.3936026,-0.23630148,0.37366167,0.4957413,0.33649674,0.38023213,0.3959923,0.47683927,0.42434788,0.40519416,0.2804092,0.5622088,0.49990198,0.4728154,0.5031712,0.42123044,0.5019673,0.40120742,0.4386763,0.5924648,0.3722194,0.41277194,0.42453742,0.22661486,0.59218806,0.5636755,0.47391012,0.67643046,0.47032884,0.3501471,0.40823153,0.43540984,0.2997705,0.6194497,-1.1098063,-1.8228127,-1.3085419,-1.4332178,-1.276197,-1.3207744,-0.5571177,-1.351683,-0.5296793,-1.7881161,-1.168854,-1.7706627,-1.4320916,-1.3356837,-1.767316,-0.89911515,-1.5058384,-1.8460109,-1.2237173,-1.3514309,-0.77616876,-0.37719467,-1.4358813,-2.1930034,-0.88670146,-0.9469117,-1.1115712,-0.7421542,-1.4627137,-1.0645928,-1.2349921,-1.5761064,0.6652171,0.9133258,0.8993955,0.60147816,0.94775486,1.0189686,1.56466,0.6800567,1.7495005,1.5458881,1.824344,1.0629421,1.0506134,0.9450008,0.4686199,1.3620832,0.6163151,1.2483463,1.1048392,1.5367229,1.1416384,0.8557199,1.0663823,0.77854013,2.3461435,2.1507788,1.3978038,1.0887353,1.1184587,1.3427081,0.5538445,1.7556503
Esfj girl 🎧🩵,ESFJ,0.004676838,-0.38626093,-0.07692851,-0.07949438,-0.16662286,0.13274907,0.1818055,-0.16568144,0.31899327,0.47487363,0.42597148,0.0694495,-0.078270756,-0.14432582,-0.3170799,0.061671827,-0.33902964,-0.59056926,-0.35697076,-0.24640611,-0.12635148,0.21706827,0.053375423,-0.22915006,0.34608474,0.2777921,-0.16743231,0.2152981,0.2666291,-0.070378825,-0.31881675,-0.5245159,0.347624,0.49332133,0.37926087,0.43819585,0.40635848,0.5469672,0.403371,0.45901045,0.2810252,0.6269688,0.5966072,0.47562987,0.5622383,0.4066215,0.4638496,0.4199828,0.51985025,0.77661115,0.4177206,0.49061036,0.4158566,0.22708274,0.6209403,0.4934718,0.42349705,0.66683006,0.5077216,0.39033273,0.39455292,0.41700983,0.31373337,0.6463312,-1.1841153,-1.4504958,-1.5146385,-1.3852731,-1.1048043,-1.631692,-0.82693833,-1.1598896,-0.4162732,-1.9288342,-0.8947284,-1.4078119,-1.6039628,-1.6964111,-1.8833559,-1.213631,-1.4644253,-2.6965294,-1.737808,-1.1320673,-1.1137538,-0.38381293,-1.483553,-2.0034823,-0.8415562,-1.5706815,-1.3567482,-0.90415484,-0.88235605,-1.1264997,-1.0565592,-2.0160723,1.2171429,0.94802177,0.7719652,1.9018035,0.96201885,1.443944,1.2514518,1.0053895,1.581371,1.8409058,1.7456651,1.3683425,1.49055,0.80303097,0.6718103,0.96411955,1.250613,0.87969816,0.7937395,1.5592943,0.7425039,0.9383211,1.7491568,0.6243442,1.5435725,1.6426309,1.648257,1.2001902,1.2893296,1.0294408,0.492689,1.2009665
ENFP Core,ENFP,-0.3458274,-0.61193544,-0.10733772,-0.14830583,0.11769349,-0.14546682,0.7455321,-0.39916542,0.37805542,-0.29661447,0.015586777,-0.26713452,-0.62714994,0.0015717781,-0.51987,0.2745463,-0.23540708,0.22257186,-0.21050894,0.2408697,0.429684,0.22416751,-0.15189175,-0.24603464,0.6315997,0.50256,0.49613324,0.11843502,-0.16956879,-0.030093959,-0.21603133,0.18440303,0.47250447,0.5779924,0.4397033,0.5699474,0.45302016,0.6293799,0.4233564,0.44843844,0.37356004,0.7687026,0.5199938,0.69585437,0.58278537,0.41339824,0.51293576,0.4683831,0.6649575,0.46211737,0.49485183,0.6306953,0.38632426,0.22751963,0.58808196,0.6000598,0.5392912,0.6919362,0.46582127,0.4149578,0.40018833,0.44486883,0.36224097,0.6954288,-1.607742,-1.8498932,-1.2149429,-1.3555267,-0.8304244,-2.2545462,-0.2901409,-1.1865069,-0.436755,-2.4427981,-1.0507317,-2.9698606,-2.598055,-1.3004189,-2.036505,-0.8213799,-1.3554175,-0.9036914,-1.8822889,-1.1047441,-0.31163815,-0.3681308,-1.5892864,-1.9572453,-0.99359894,-1.7382077,-0.9132893,-0.5512972,-1.2749591,-1.123684,-1.0053127,-1.257617,1.230217,0.812455,1.0613943,1.829364,2.0654204,1.133075,1.6459347,0.75085264,1.8654659,1.3430262,1.8927404,1.3077735,1.4527693,0.87745446,0.24826115,1.2217755,2.3010633,1.2460167,0.98860997,2.075696,1.2044072,0.6987512,1.319317,0.9402581,2.0416908,1.9610715,1.7229269,1.1528292,0.6818723,1.2805699,0.98992693,2.2017612
ENFP kpop songs _3,ENFP,-0.2099236,-0.39041096,0.21215251,-0.15693296,0.101914994,-0.37932867,0.7786619,-0.47331226,0.27480125,-0.039275475,0.041619446,0.1144435,-0.62112695,0.09093588,-0.62892365,0.26432648,-0.2211953,0.37631646,-0.049546566,0.015197162,0.5885304,0.15356831,-0.30005306,-0.26060727,0.5813788,0.5540593,0.7200419,0.08861715,-0.320028,0.12159675,-0.37827504,0.3168126,0.33886674,0.6227691,0.38498738,0.42468634,0.32727146,0.46049395,0.35618958,0.3491355,0.2951144,0.5339911,0.414784,0.54227513,0.45301574,0.3644702,0.5564462,0.34045827,0.5363843,0.39325055,0.31025305,0.3927167,0.39534616,0.20335858,0.50016093,0.6355755,0.46516395,0.546036,0.36769885,0.39687562,0.45301908,0.42987844,0.2661338,0.6531272,-0.92245144,-1.3689011,-0.59135413,-1.3853357,-0.6784829,-1.655569,0.08374106,-0.97175443,-0.5776352,-0.7840987,-0.72311765,-1.1366196,-1.636386,-0.9844564,-1.9636537,-0.4892088,-1.2330123,-0.7320556,-0.6648518,-1.0254484,-0.44648466,-0.5183367,-1.5256602,-1.8562132,-0.56081575,-0.7088381,-0.054594442,-0.57718205,-1.3562412,-1.1843132,-1.0845933,-1.1608447,0.71143603,1.2459339,1.2858973,0.69228053,1.1807489,0.97102493,1.3838725,0.56699914,0.826723,1.1941566,1.0460883,1.4522278,0.60820705,0.78278226,0.19932032,1.3911349,0.93574524,1.1916163,0.90825504,0.7724232,1.2223487,0.80565333,0.69865817,0.8693662,1.5221125,1.6691357,1.6193653,1.1064798,0.60441685,1.2729098,0.22041465,1.7005703
ENFP,ENFP,-0.0977201,-0.5167934,0.018876133,-0.16433936,0.1490454,-0.20703605,0.6409732,-0.39762425,0.34546202,0.11010354,0.10915654,-0.06781015,-0.5256366,0.024673825,-0.43563095,0.08446068,-0.3289291,0.029008757,-0.17906226,-0.20028505,0.324433,0.20551823,-0.028744016,-0.17897357,0.5037821,0.28166896,0.35062462,0.085053004,-0.03543809,-0.0074001327,-0.4420193,-0.0463522,0.36832494,0.5195524,0.33362886,0.40931123,0.39546323,0.49009857,0.46207502,0.40768915,0.25383878,0.54874444,0.48981076,0.5327759,0.4815274,0.41180226,0.5406374,0.40694803,0.47438028,0.5504583,0.35168472,0.4253954,0.41433954,0.2115063,0.56368655,0.59449285,0.4263894,0.6706452,0.45143506,0.40425542,0.4281295,0.43607587,0.29771084,0.59472525,-1.4812645,-1.5851544,-1.3872857,-1.6762661,-1.2469134,-1.6990968,-0.79594177,-1.296334,-0.45468634,-1.763263,-1.0316132,-2.4817183,-1.7753197,-1.4711568,-2.0652802,-1.3741014,-1.3623614,-2.858504,-1.4315071,-1.3518757,-1.377491,-0.4419023,-1.5109432,-2.269445,-0.79044455,-1.5404931,-0.89722526,-1.0201942,-1.6794177,-1.3305212,-1.2713683,-1.6191652,0.8395382,1.8255333,1.0810934,0.9741388,1.2600023,1.4178629,2.0532734,0.9624742,1.1826453,1.7197099,1.7395873,1.5075651,1.0825098,0.8398252,0.6134529,1.6670672,1.2817721,1.3293763,0.9974643,1.5318068,1.177372,0.99843055,1.4425768,1.03014,1.5149952,1.8990881,2.016371,1.1658154,1.1337281,1.0209458,0.48669448,2.2693
ENFP __ the campaigner,ENFP,-0.39611778,-0.5476434,-0.20959558,-0.34583706,-0.032734964,0.1398419,0.574969,-0.40937826,0.24811073,0.011798759,0.048388686,-0.22395857,-0.4264479,-0.025371868,-0.5478178,0.37877914,-0.20514117,0.16173065,-0.27324718,-0.032934792,0.23036219,0.27185243,-0.20560345,-0.30019507,0.55590165,0.53653365,0.37911236,0.24074934,-0.17592788,-0.20179336,-0.20456944,-0.06235364,0.46275264,0.66721815,0.42964724,0.5928801,0.4879911,0.58246875,0.40769315,0.46399775,0.34624264,0.6889848,0.48171014,0.6516895,0.5400436,0.42828995,0.47924426,0.42583126,0.62853163,0.5114943,0.37518334,0.55840623,0.36146715,0.25489897,0.7016434,0.5717892,0.5131539,0.7780013,0.4942794,0.39469212,0.38800603,0.4758285,0.3160132,0.6378067,-1.3436912,-1.9392397,-1.2149429,-1.8801582,-1.6201946,-1.6452024,-0.47137797,-1.2861093,-0.69821876,-2.0607882,-0.7261558,-2.2370317,-1.739532,-1.6660031,-1.8804519,-0.6634635,-1.4992708,-1.0907505,-1.3828998,-1.0351232,-0.650938,-0.3474388,-1.9128602,-2.0155234,-0.6552175,-1.8390845,-0.9132893,-0.48080778,-1.2021155,-1.5108535,-1.0980918,-1.5490294,0.48135182,1.254165,0.9948982,1.321396,1.1502005,1.6098123,1.5568495,0.74696565,1.423193,1.4765259,1.2498938,1.4962829,1.1549641,0.7116496,0.32150334,1.3134302,1.1069198,1.1863159,0.87923574,1.8036128,0.907394,1.0981742,1.4895447,0.7432985,1.5289423,2.0355763,1.6102641,1.176593,0.58083564,0.80891776,0.5238821,1.6300393
ENFP (PDB),ENFP,-0.13072021,-0.49693665,0.033421345,-0.111498594,-0.0387508,-0.18611433,0.47398317,-0.38727495,0.3051735,0.1978122,0.20723352,0.053499125,-0.4396274,-0.0287434,-0.4306323,0.12559848,-0.37191722,-0.05350099,-0.18790148,-0.07864887,0.24266583,0.23740079,-0.11124264,-0.22066705,0.48470932,0.4656418,0.25262395,0.112302996,0.013186563,0.023652252,-0.34462178,-0.12347034,0.39133587,0.52134037,0.39897236,0.45043242,0.41050038,0.5820632,0.47582293,0.41197935,0.29441574,0.56229424,0.51383793,0.6167714,0.57017094,0.4259899,0.61655456,0.47169146,0.5823188,0.7010753,0.43600267,0.40068203,0.49329895,0.26445073,0.67324144,0.6451097,0.52641124,0.6730015,0.5779337,0.4155326,0.4906221,0.4801333,0.30749235,0.6771082,-0.9535572,-1.4374629,-1.6210228,-1.3217589,-1.0439833,-1.655569,-0.7222839,-1.2709562,-0.5776352,-0.85524815,-0.7698093,-2.2370317,-1.739532,-1.4097898,-2.0965648,-1.1116961,-1.4644253,-2.5062406,-1.6630692,-0.9390815,-0.8978295,-0.5183367,-2.0507758,-2.3269024,-0.7532922,-1.186377,-1.3431801,-0.5934904,-1.5791239,-1.1843132,-1.1420915,-1.7097937,0.7552987,0.8414497,1.2858973,0.69228053,0.7751258,1.2585522,1.5163922,0.695252,1.1649805,1.6351503,1.5434846,1.5489147,1.3223702,0.8928718,0.92048794,1.3896216,1.1069198,1.1863159,1.1660137,1.181385,1.1522603,1.0538988,1.5197997,0.8693662,1.7952178,2.192798,1.5060169,1.1064798,1.2139466,1.2729098,0.7458769,1.8948177
ENFP songs,ENFP,-0.16253868,-0.5140897,-0.0282029,-0.1119289,-0.029140193,-0.13025261,0.4549784,-0.36391103,0.3125154,0.09966205,0.21027462,-0.10268113,-0.44662145,-0.061709695,-0.35284817,0.11342056,-0.37001708,-0.05255977,-0.1967261,-0.021507729,0.18159886,0.2627829,-0.06964255,-0.20990907,0.44793224,0.45285138,0.19952558,0.089334264,0.0266514,0.010204569,-0.28220937,-0.13889131,0.42131004,0.5461351,0.39360076,0.4379727,0.45453963,0.59830743,0.46401855,0.40520865,0.3387134,0.5812132,0.5353066,0.62819314,0.59270495,0.3782241,0.5671213,0.4921564,0.58633274,0.62150174,0.4194748,0.43432721,0.43350175,0.24015176,0.6193063,0.567894,0.48786736,0.7165085,0.55341315,0.42770374,0.43985295,0.4761722,0.31992367,0.5989532,-1.256191,-1.6798178,-1.7321265,-1.4093236,-1.3692772,-1.816548,-0.7222839,-1.1660626,-0.58673483,-2.2180042,-0.83857083,-2.34606,-1.9974266,-1.5802625,-2.3899004,-1.3667364,-1.6312253,-2.5062406,-1.7235079,-0.94648004,-1.0462933,-0.43873844,-2.0507758,-1.8562132,-1.0922515,-1.7672203,-1.3834584,-0.9433369,-1.3666966,-1.3146626,-1.1420915,-1.8549469,0.7552987,1.1444575,1.2903231,0.91687804,1.6021154,1.3588256,1.7190596,0.8793453,1.8559631,1.6351503,1.5434846,1.5489147,1.3223702,0.9169771,0.65110797,1.268491,1.3632063,1.3263613,0.7636144,1.55891,1.259433,1.0700877,1.5670433,0.8927768,1.7952178,2.3058722,1.648257,1.2853373,1.1865302,1.3903363,0.7813429,1.7172173
enfp songs' database,ENFP,-0.16869628,-0.43892327,-0.08812257,-0.17391005,0.08255809,-0.07162817,0.5162908,-0.25754946,0.37399676,0.08362336,0.3021773,-0.19818595,-0.35613364,-0.09792345,-0.43179822,0.08985533,-0.19384727,-0.13709134,-0.2642039,-0.063779324,0.13076138,0.26569638,0.10418128,-0.23294112,0.44929257,0.2316315,0.23570947,0.17372411,0.0059873383,-0.04099774,-0.2910353,-0.17065753,0.42866367,0.5779128,0.41919646,0.5852931,0.45097408,0.6112922,0.5042009,0.45276394,0.40551326,0.7236425,0.5849705,0.68704057,0.625947,0.4089756,0.5789256,0.48992303,0.64429516,0.7237192,0.47462198,0.60296804,0.4797299,0.29082063,0.66032594,0.61727625,0.57527703,0.7017448,0.61455595,0.44986054,0.46767044,0.519174,0.3891995,0.66146564,-1.1978812,-1.5872413,-1.666622,-1.5049201,-1.171221,-1.6452024,-0.8310066,-1.1812415,-0.448924,-1.8275002,-1.3281553,-2.2370317,-1.739532,-1.2445031,-1.8226589,-1.5193326,-1.5001106,-2.6499465,-1.6630692,-1.324058,-1.1236607,-0.46896124,-1.6849017,-1.7367584,-1.4678335,-1.6071463,-1.9745963,-1.2145816,-1.2872605,-1.1919005,-1.3833077,-1.6496955,1.0342523,1.8973513,0.7820274,2.1657128,1.4663624,1.3541461,1.4023267,1.2671297,1.6847738,1.5291055,1.7587256,1.4486713,1.8379337,0.76240927,0.92048794,1.268491,1.540388,1.3263613,0.6045851,2.035868,1.259433,1.2183797,1.6785891,1.130498,1.8637668,1.976896,1.812627,1.2853373,1.2139466,1.3400086,1.0472068,1.3945558
ENFPに刺さる曲,ENFP,-0.14252314,-0.3470966,0.14072147,-0.32192543,0.2782512,-0.1631625,0.81309617,-0.31350142,0.32893676,-0.07319574,0.16734956,-0.07251407,-0.42101398,-0.012379827,-0.47049525,0.13311453,-0.19331683,0.1165915,-0.21863723,-0.22767559,0.42069557,0.16094668,0.050091855,-0.08553656,0.5122082,0.016991677,0.6051924,0.065344006,-0.21879254,0.19160725,-0.45651597,0.19455484,0.3835742,0.53933537,0.4822335,0.36815572,0.3843174,0.55414146,0.41876063,0.34845728,0.3527162,0.6207665,0.5450274,0.44119778,0.52592564,0.35792756,0.53358537,0.4660173,0.47376046,0.56397074,0.35621354,0.38465747,0.4348896,0.21509895,0.53097475,0.55157465,0.52405447,0.65952075,0.4537673,0.42248705,0.5329397,0.5248013,0.36845395,0.72727746,-1.0901828,-1.4822514,-1.3946893,-1.1857308,-0.54704905,-1.2120372,-0.21584186,-0.9444205,-0.58826476,-0.8529479,-0.94858867,-0.91963166,-1.3762568,-0.8929753,-1.9494399,-1.1527835,-1.1934495,-1.6849959,-1.1443353,-0.9439067,-0.64305234,-0.38892546,-1.425182,-1.5063503,-0.594182,-1.6698258,-0.42291313,-0.79393274,-1.564419,-1.1857841,-1.1750838,-1.2499173,0.4962191,0.97822124,1.0693021,0.57550335,1.1953124,1.5345231,1.7570297,0.4645939,0.9643775,1.4190185,1.6234545,1.1576902,0.7492917,0.671719,0.34169716,1.3667053,0.7229495,1.2306929,0.4597485,1.1835938,1.3365823,0.5963058,0.9812913,0.84131265,1.6709788,1.1789746,1.4296916,1.0398929,0.9300933,1.2879963,0.41167927,1.7809176
❝ENFP❞,ENFP,-0.0940388,-0.39895347,0.01120851,-0.004827034,-0.08948518,-0.09295803,0.28644526,-0.31112245,0.30951014,0.20241283,0.32322314,0.01507665,-0.27540365,-0.10614937,-0.34981808,0.103182666,-0.3317167,-0.23489131,-0.26226008,-0.01979794,0.10207296,0.24730463,-0.021159455,-0.17595424,0.3589124,0.4026405,0.11244135,0.09363305,0.0777535,0.03178817,-0.27108705,-0.15967396,0.456295,0.5735828,0.44982287,0.4871245,0.4421333,0.61459976,0.45777875,0.48438564,0.36674652,0.5680211,0.61028117,0.579429,0.66780823,0.4350387,0.51636106,0.5063736,0.53829193,0.79158413,0.49085802,0.55228025,0.5083217,0.30024216,0.7465515,0.5119906,0.53855777,0.7350122,0.5630639,0.39786893,0.50172055,0.44576627,0.39888626,0.69552034,-3.5330265,-1.8541687,-2.1668146,-2.5174475,-2.7451773,-1.872231,-1.1140238,-1.3445876,-1.9462762,-1.9864789,-0.96616143,-2.603465,-2.0009031,-2.1441777,-2.3917966,-1.4358535,-1.7307451,-3.084115,-3.3163826,-1.250108,-2.4518156,-0.73345214,-2.0671139,-2.0034823,-2.2137463,-1.7672203,-2.405245,-0.9853942,-1.7330737,-1.4850131,-1.3144529,-3.0577552,1.0939269,1.8577318,1.5791287,1.9187328,1.4625016,2.8743196,1.4023267,1.4686761,1.6042802,1.9753499,3.7489314,1.5440663,2.4292023,0.96751225,1.4050307,1.7516587,1.8238714,1.3908039,0.8918911,2.004393,1.1904393,3.1836987,4.4456725,1.0798916,1.9884506,2.315318,2.0214145,1.4770039,1.675659,1.4057374,2.035411,2.658566
ENFP(1),ENFP,-0.15254341,-0.49719706,-0.02583103,-0.32837832,0.37135783,-0.24922195,0.95175827,-0.3830737,0.36056513,0.070320666,0.09925743,-0.22648364,-0.61410993,0.031723425,-0.5490838,0.09045249,-0.19706653,0.16928595,-0.1884305,-0.3044051,0.43829727,0.18297946,0.09484419,-0.292349,0.6042846,0.083151855,0.5717085,0.13123739,-0.1527982,-0.010141585,-0.5666928,0.021078758,0.35784724,0.5144785,0.3079919,0.48023036,0.44933307,0.46739498,0.47265312,0.35862055,0.23153609,0.5860001,0.46224263,0.5407205,0.49024418,0.397082,0.64783496,0.31176674,0.5213586,0.48021805,0.32841623,0.3816836,0.4521148,0.22642446,0.5732554,0.59625566,0.3915238,0.6919813,0.53218263,0.4149953,0.44231507,0.3663352,0.30053166,0.5597034,-0.77565026,-1.3390449,-0.74859613,-1.4401158,-0.88725823,-1.1070611,-0.057003994,-0.9624141,-0.29971927,-0.59668255,-0.53923684,-1.0136261,-1.4792031,-0.7002531,-1.9634964,-0.52791363,-1.118528,-1.2750028,-0.92818505,-1.0371418,-0.7981137,-0.44227055,-1.1017772,-1.4998668,-0.13564257,-1.5404931,-0.886974,-0.47377262,-1.2385341,-1.0513922,-1.2605839,-1.3559316,0.5289313,0.9535519,0.7618935,0.54097986,1.4103067,0.8283973,1.7647867,0.56737244,0.96245074,1.3269757,1.1006429,1.4874353,0.3958085,0.5690726,0.8285039,0.7824839,1.131153,0.80952764,0.76565474,0.5483973,1.0974332,0.96780825,1.4425768,0.4862171,1.3816134,1.3335989,1.5324619,1.3049235,0.6962316,0.57531214,0.06585474,1.2899389
